raw_stem,raw_product_id,timestamp,received_date,product_type,camera_id,crop_type,camera_angle,product_id,stem,has_kizu_dakon,has_kizu_ware,has_kizu_zairyou,has_ignore_shallow,has_ignore_cutting,has_ignore_oil,has_sabi,has_unuse,is_anomaly_image,is_anomaly_product,data_block_id
753_20201008104706184,753,20201008104706184,20201008,H,2,uncrop,2,20201008104659629,20201008104659629_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
753_20201008104708115,753,20201008104708115,20201008,H,2,uncrop,3,20201008104659629,20201008104659629_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
753_20201008104710871,753,20201008104710871,20201008,H,2,uncrop,4,20201008104659629,20201008104659629_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
753_20201008104714073,753,20201008104714073,20201008,H,2,uncrop,5,20201008104659629,20201008104659629_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
753_20201008104715999,753,20201008104715999,20201008,H,2,uncrop,6,20201008104659629,20201008104659629_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
753_20201008104718463,753,20201008104718463,20201008,H,2,uncrop,7,20201008104659629,20201008104659629_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
753_20201008104721667,753,20201008104721667,20201008,H,2,uncrop,8,20201008104659629,20201008104659629_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
753_20201008104723597,753,20201008104723597,20201008,H,2,uncrop,9,20201008104659629,20201008104659629_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
753_20201008104726057,753,20201008104726057,20201008,H,2,uncrop,10,20201008104659629,20201008104659629_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
753_20201008104729263,753,20201008104729263,20201008,H,2,uncrop,11,20201008104659629,20201008104659629_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
754_20201008104842928,754,20201008104842928,20201008,H,2,uncrop,0,20201008104842928,20201008104842928_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
754_20201008104845680,754,20201008104845680,20201008,H,2,uncrop,1,20201008104842928,20201008104842928_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
754_20201008104849498,754,20201008104849498,20201008,H,2,uncrop,2,20201008104842928,20201008104842928_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
754_20201008104851429,754,20201008104851429,20201008,H,2,uncrop,3,20201008104842928,20201008104842928_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
754_20201008104854188,754,20201008104854188,20201008,H,2,uncrop,4,20201008104842928,20201008104842928_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
754_20201008104857392,754,20201008104857392,20201008,H,2,uncrop,5,20201008104842928,20201008104842928_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
754_20201008104859329,754,20201008104859329,20201008,H,2,uncrop,6,20201008104842928,20201008104842928_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
754_20201008104901796,754,20201008104901796,20201008,H,2,uncrop,7,20201008104842928,20201008104842928_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
754_20201008104904994,754,20201008104904994,20201008,H,2,uncrop,8,20201008104842928,20201008104842928_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
754_20201008104906946,754,20201008104906946,20201008,H,2,uncrop,9,20201008104842928,20201008104842928_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
754_20201008104909458,754,20201008104909458,20201008,H,2,uncrop,10,20201008104842928,20201008104842928_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
754_20201008104912683,754,20201008104912683,20201008,H,2,uncrop,11,20201008104842928,20201008104842928_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
755_20201008105029202,755,20201008105029202,20201008,H,2,uncrop,0,20201008105029202,20201008105029202_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
755_20201008105031959,755,20201008105031959,20201008,H,2,uncrop,1,20201008105029202,20201008105029202_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
755_20201008105035761,755,20201008105035761,20201008,H,2,uncrop,2,20201008105029202,20201008105029202_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
755_20201008105037689,755,20201008105037689,20201008,H,2,uncrop,3,20201008105029202,20201008105029202_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
755_20201008105040475,755,20201008105040475,20201008,H,2,uncrop,4,20201008105029202,20201008105029202_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
755_20201008105043683,755,20201008105043683,20201008,H,2,uncrop,5,20201008105029202,20201008105029202_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
755_20201008105045611,755,20201008105045611,20201008,H,2,uncrop,6,20201008105029202,20201008105029202_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
755_20201008105048068,755,20201008105048068,20201008,H,2,uncrop,7,20201008105029202,20201008105029202_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
755_20201008105051277,755,20201008105051277,20201008,H,2,uncrop,8,20201008105029202,20201008105029202_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
755_20201008105053205,755,20201008105053205,20201008,H,2,uncrop,9,20201008105029202,20201008105029202_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
755_20201008105055706,755,20201008105055706,20201008,H,2,uncrop,10,20201008105029202,20201008105029202_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
755_20201008105058921,755,20201008105058921,20201008,H,2,uncrop,11,20201008105029202,20201008105029202_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
756_20201008105210742,756,20201008105210742,20201008,H,2,uncrop,0,20201008105210742,20201008105210742_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
756_20201008105213499,756,20201008105213499,20201008,H,2,uncrop,1,20201008105210742,20201008105210742_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
756_20201008105217303,756,20201008105217303,20201008,H,2,uncrop,2,20201008105210742,20201008105210742_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
756_20201008105219229,756,20201008105219229,20201008,H,2,uncrop,3,20201008105210742,20201008105210742_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
756_20201008105221990,756,20201008105221990,20201008,H,2,uncrop,4,20201008105210742,20201008105210742_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
756_20201008105225252,756,20201008105225252,20201008,H,2,uncrop,5,20201008105210742,20201008105210742_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
756_20201008105227178,756,20201008105227178,20201008,H,2,uncrop,6,20201008105210742,20201008105210742_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
756_20201008105229655,756,20201008105229655,20201008,H,2,uncrop,7,20201008105210742,20201008105210742_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
756_20201008105232877,756,20201008105232877,20201008,H,2,uncrop,8,20201008105210742,20201008105210742_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
756_20201008105234780,756,20201008105234780,20201008,H,2,uncrop,9,20201008105210742,20201008105210742_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
756_20201008105237329,756,20201008105237329,20201008,H,2,uncrop,10,20201008105210742,20201008105210742_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
756_20201008105240586,756,20201008105240586,20201008,H,2,uncrop,11,20201008105210742,20201008105210742_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,4
757_20201008105406205,757,20201008105406205,20201008,H,2,uncrop,0,20201008105406205,20201008105406205_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
757_20201008105408924,757,20201008105408924,20201008,H,2,uncrop,1,20201008105406205,20201008105406205_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
757_20201008105412727,757,20201008105412727,20201008,H,2,uncrop,2,20201008105406205,20201008105406205_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
757_20201008105414659,757,20201008105414659,20201008,H,2,uncrop,3,20201008105406205,20201008105406205_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
757_20201008105417418,757,20201008105417418,20201008,H,2,uncrop,4,20201008105406205,20201008105406205_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
757_20201008105420623,757,20201008105420623,20201008,H,2,uncrop,5,20201008105406205,20201008105406205_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
757_20201008105422553,757,20201008105422553,20201008,H,2,uncrop,6,20201008105406205,20201008105406205_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
757_20201008105425009,757,20201008105425009,20201008,H,2,uncrop,7,20201008105406205,20201008105406205_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
757_20201008105428252,757,20201008105428252,20201008,H,2,uncrop,8,20201008105406205,20201008105406205_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
757_20201008105430181,757,20201008105430181,20201008,H,2,uncrop,9,20201008105406205,20201008105406205_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
757_20201008105432642,757,20201008105432642,20201008,H,2,uncrop,10,20201008105406205,20201008105406205_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
757_20201008105435985,757,20201008105435985,20201008,H,2,uncrop,11,20201008105406205,20201008105406205_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,1
758_20201008105551461,758,20201008105551461,20201008,H,2,uncrop,0,20201008105551461,20201008105551461_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
758_20201008105554231,758,20201008105554231,20201008,H,2,uncrop,1,20201008105551461,20201008105551461_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
758_20201008105558036,758,20201008105558036,20201008,H,2,uncrop,2,20201008105551461,20201008105551461_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
758_20201008105559967,758,20201008105559967,20201008,H,2,uncrop,3,20201008105551461,20201008105551461_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
758_20201008105602719,758,20201008105602719,20201008,H,2,uncrop,4,20201008105551461,20201008105551461_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
758_20201008105605928,758,20201008105605928,20201008,H,2,uncrop,5,20201008105551461,20201008105551461_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
758_20201008105607859,758,20201008105607859,20201008,H,2,uncrop,6,20201008105551461,20201008105551461_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
758_20201008105610318,758,20201008105610318,20201008,H,2,uncrop,7,20201008105551461,20201008105551461_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
758_20201008105613524,758,20201008105613524,20201008,H,2,uncrop,8,20201008105551461,20201008105551461_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
758_20201008105615451,758,20201008105615451,20201008,H,2,uncrop,9,20201008105551461,20201008105551461_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
758_20201008105617915,758,20201008105617915,20201008,H,2,uncrop,10,20201008105551461,20201008105551461_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
758_20201008105621151,758,20201008105621151,20201008,H,2,uncrop,11,20201008105551461,20201008105551461_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
759_20201008105753049,759,20201008105753049,20201008,H,2,uncrop,0,20201008105753049,20201008105753049_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
759_20201008105755809,759,20201008105755809,20201008,H,2,uncrop,1,20201008105753049,20201008105753049_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
759_20201008105759646,759,20201008105759646,20201008,H,2,uncrop,2,20201008105753049,20201008105753049_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
759_20201008105801584,759,20201008105801584,20201008,H,2,uncrop,3,20201008105753049,20201008105753049_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
759_20201008105804336,759,20201008105804336,20201008,H,2,uncrop,4,20201008105753049,20201008105753049_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
759_20201008105807571,759,20201008105807571,20201008,H,2,uncrop,5,20201008105753049,20201008105753049_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
759_20201008105809498,759,20201008105809498,20201008,H,2,uncrop,6,20201008105753049,20201008105753049_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
759_20201008105811955,759,20201008105811955,20201008,H,2,uncrop,7,20201008105753049,20201008105753049_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
759_20201008105815173,759,20201008105815173,20201008,H,2,uncrop,8,20201008105753049,20201008105753049_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
759_20201008105817103,759,20201008105817103,20201008,H,2,uncrop,9,20201008105753049,20201008105753049_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
759_20201008105819568,759,20201008105819568,20201008,H,2,uncrop,10,20201008105753049,20201008105753049_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
759_20201008105822839,759,20201008105822839,20201008,H,2,uncrop,11,20201008105753049,20201008105753049_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,8
760_20201008110027022,760,20201008110027022,20201008,H,2,uncrop,0,20201008110027022,20201008110027022_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
760_20201008110029782,760,20201008110029782,20201008,H,2,uncrop,1,20201008110027022,20201008110027022_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
760_20201008110033585,760,20201008110033585,20201008,H,2,uncrop,2,20201008110027022,20201008110027022_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
760_20201008110035553,760,20201008110035553,20201008,H,2,uncrop,3,20201008110027022,20201008110027022_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
760_20201008110038315,760,20201008110038315,20201008,H,2,uncrop,4,20201008110027022,20201008110027022_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
760_20201008110041520,760,20201008110041520,20201008,H,2,uncrop,5,20201008110027022,20201008110027022_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
760_20201008110043450,760,20201008110043450,20201008,H,2,uncrop,6,20201008110027022,20201008110027022_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
760_20201008110045905,760,20201008110045905,20201008,H,2,uncrop,7,20201008110027022,20201008110027022_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
760_20201008110049113,760,20201008110049113,20201008,H,2,uncrop,8,20201008110027022,20201008110027022_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
760_20201008110051045,760,20201008110051045,20201008,H,2,uncrop,9,20201008110027022,20201008110027022_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
760_20201008110053509,760,20201008110053509,20201008,H,2,uncrop,10,20201008110027022,20201008110027022_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
760_20201008110056714,760,20201008110056714,20201008,H,2,uncrop,11,20201008110027022,20201008110027022_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,6
761_20201008110213450,761,20201008110213450,20201008,H,2,uncrop,0,20201008110213450,20201008110213450_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
761_20201008110216205,761,20201008110216205,20201008,H,2,uncrop,1,20201008110213450,20201008110213450_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
761_20201008110220005,761,20201008110220005,20201008,H,2,uncrop,2,20201008110213450,20201008110213450_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
761_20201008110221937,761,20201008110221937,20201008,H,2,uncrop,3,20201008110213450,20201008110213450_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
761_20201008110224703,761,20201008110224703,20201008,H,2,uncrop,4,20201008110213450,20201008110213450_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
761_20201008110227959,761,20201008110227959,20201008,H,2,uncrop,5,20201008110213450,20201008110213450_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
761_20201008110229887,761,20201008110229887,20201008,H,2,uncrop,6,20201008110213450,20201008110213450_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
761_20201008110232345,761,20201008110232345,20201008,H,2,uncrop,7,20201008110213450,20201008110213450_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
761_20201008110235557,761,20201008110235557,20201008,H,2,uncrop,8,20201008110213450,20201008110213450_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
761_20201008110237487,761,20201008110237487,20201008,H,2,uncrop,9,20201008110213450,20201008110213450_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
761_20201008110239959,761,20201008110239959,20201008,H,2,uncrop,10,20201008110213450,20201008110213450_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
761_20201008110243185,761,20201008110243185,20201008,H,2,uncrop,11,20201008110213450,20201008110213450_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,7
762_20201008110421785,762,20201008110421785,20201008,H,2,uncrop,0,20201008110421785,20201008110421785_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
762_20201008110424543,762,20201008110424543,20201008,H,2,uncrop,1,20201008110421785,20201008110421785_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
762_20201008110428392,762,20201008110428392,20201008,H,2,uncrop,2,20201008110421785,20201008110421785_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
762_20201008110430321,762,20201008110430321,20201008,H,2,uncrop,3,20201008110421785,20201008110421785_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
762_20201008110433079,762,20201008110433079,20201008,H,2,uncrop,4,20201008110421785,20201008110421785_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
762_20201008110436282,762,20201008110436282,20201008,H,2,uncrop,5,20201008110421785,20201008110421785_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
762_20201008110438214,762,20201008110438214,20201008,H,2,uncrop,6,20201008110421785,20201008110421785_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
762_20201008110440677,762,20201008110440677,20201008,H,2,uncrop,7,20201008110421785,20201008110421785_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
762_20201008110443878,762,20201008110443878,20201008,H,2,uncrop,8,20201008110421785,20201008110421785_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
762_20201008110445805,762,20201008110445805,20201008,H,2,uncrop,9,20201008110421785,20201008110421785_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
762_20201008110448266,762,20201008110448266,20201008,H,2,uncrop,10,20201008110421785,20201008110421785_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
762_20201008110451474,762,20201008110451474,20201008,H,2,uncrop,11,20201008110421785,20201008110421785_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,0
763_20201008110603885,763,20201008110603885,20201008,H,2,uncrop,0,20201008110603885,20201008110603885_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
763_20201008110606633,763,20201008110606633,20201008,H,2,uncrop,1,20201008110603885,20201008110603885_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
763_20201008110610460,763,20201008110610460,20201008,H,2,uncrop,2,20201008110603885,20201008110603885_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
763_20201008110612395,763,20201008110612395,20201008,H,2,uncrop,3,20201008110603885,20201008110603885_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
763_20201008110615152,763,20201008110615152,20201008,H,2,uncrop,4,20201008110603885,20201008110603885_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
763_20201008110618363,763,20201008110618363,20201008,H,2,uncrop,5,20201008110603885,20201008110603885_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
763_20201008110620294,763,20201008110620294,20201008,H,2,uncrop,6,20201008110603885,20201008110603885_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
763_20201008110622758,763,20201008110622758,20201008,H,2,uncrop,7,20201008110603885,20201008110603885_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
763_20201008110625962,763,20201008110625962,20201008,H,2,uncrop,8,20201008110603885,20201008110603885_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
763_20201008110627901,763,20201008110627901,20201008,H,2,uncrop,9,20201008110603885,20201008110603885_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
763_20201008110630356,763,20201008110630356,20201008,H,2,uncrop,10,20201008110603885,20201008110603885_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
763_20201008110633564,763,20201008110633564,20201008,H,2,uncrop,11,20201008110603885,20201008110603885_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
764_20201008110748008,764,20201008110748008,20201008,H,2,uncrop,0,20201008110748008,20201008110748008_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
764_20201008110750720,764,20201008110750720,20201008,H,2,uncrop,1,20201008110748008,20201008110748008_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
764_20201008110754520,764,20201008110754520,20201008,H,2,uncrop,2,20201008110748008,20201008110748008_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
764_20201008110756488,764,20201008110756488,20201008,H,2,uncrop,3,20201008110748008,20201008110748008_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
764_20201008110759247,764,20201008110759247,20201008,H,2,uncrop,4,20201008110748008,20201008110748008_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
764_20201008110802496,764,20201008110802496,20201008,H,2,uncrop,5,20201008110748008,20201008110748008_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
764_20201008110804387,764,20201008110804387,20201008,H,2,uncrop,6,20201008110748008,20201008110748008_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
764_20201008110806850,764,20201008110806850,20201008,H,2,uncrop,7,20201008110748008,20201008110748008_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
764_20201008110810058,764,20201008110810058,20201008,H,2,uncrop,8,20201008110748008,20201008110748008_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
764_20201008110811986,764,20201008110811986,20201008,H,2,uncrop,9,20201008110748008,20201008110748008_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
764_20201008110814448,764,20201008110814448,20201008,H,2,uncrop,10,20201008110748008,20201008110748008_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
764_20201008110817701,764,20201008110817701,20201008,H,2,uncrop,11,20201008110748008,20201008110748008_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,3
765_20201008110930151,765,20201008110930151,20201008,H,2,uncrop,0,20201008110930151,20201008110930151_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
765_20201008110932910,765,20201008110932910,20201008,H,2,uncrop,1,20201008110930151,20201008110930151_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
765_20201008110936710,765,20201008110936710,20201008,H,2,uncrop,2,20201008110930151,20201008110930151_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
765_20201008110938648,765,20201008110938648,20201008,H,2,uncrop,3,20201008110930151,20201008110930151_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
765_20201008110941401,765,20201008110941401,20201008,H,2,uncrop,4,20201008110930151,20201008110930151_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
765_20201008110944610,765,20201008110944610,20201008,H,2,uncrop,5,20201008110930151,20201008110930151_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
765_20201008110946541,765,20201008110946541,20201008,H,2,uncrop,6,20201008110930151,20201008110930151_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
765_20201008110949002,765,20201008110949002,20201008,H,2,uncrop,7,20201008110930151,20201008110930151_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
765_20201008110952284,765,20201008110952284,20201008,H,2,uncrop,8,20201008110930151,20201008110930151_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
765_20201008110954210,765,20201008110954210,20201008,H,2,uncrop,9,20201008110930151,20201008110930151_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
765_20201008110956675,765,20201008110956675,20201008,H,2,uncrop,10,20201008110930151,20201008110930151_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
765_20201008110959885,765,20201008110959885,20201008,H,2,uncrop,11,20201008110930151,20201008110930151_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,5
766_20201008111113734,766,20201008111113734,20201008,H,2,uncrop,0,20201008111113734,20201008111113734_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
766_20201008111116496,766,20201008111116496,20201008,H,2,uncrop,1,20201008111113734,20201008111113734_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
766_20201008111120295,766,20201008111120295,20201008,H,2,uncrop,2,20201008111113734,20201008111113734_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
766_20201008111122223,766,20201008111122223,20201008,H,2,uncrop,3,20201008111113734,20201008111113734_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
766_20201008111124983,766,20201008111124983,20201008,H,2,uncrop,4,20201008111113734,20201008111113734_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
766_20201008111128272,766,20201008111128272,20201008,H,2,uncrop,5,20201008111113734,20201008111113734_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
766_20201008111130204,766,20201008111130204,20201008,H,2,uncrop,6,20201008111113734,20201008111113734_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
766_20201008111132660,766,20201008111132660,20201008,H,2,uncrop,7,20201008111113734,20201008111113734_2_7_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
766_20201008111135897,766,20201008111135897,20201008,H,2,uncrop,8,20201008111113734,20201008111113734_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
766_20201008111137831,766,20201008111137831,20201008,H,2,uncrop,9,20201008111113734,20201008111113734_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
766_20201008111140296,766,20201008111140296,20201008,H,2,uncrop,10,20201008111113734,20201008111113734_2_10_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
766_20201008111143556,766,20201008111143556,20201008,H,2,uncrop,11,20201008111113734,20201008111113734_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,9
767_20201008111329326,767,20201008111329326,20201008,H,2,uncrop,0,20201008111329326,20201008111329326_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,2
767_20201008111332086,767,20201008111332086,20201008,H,2,uncrop,1,20201008111329326,20201008111329326_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,0.0,2
