raw_stem,raw_product_id,timestamp,received_date,product_type,camera_id,crop_type,camera_angle,product_id,stem,has_kizu_dakon,has_kizu_ware,has_kizu_zairyou,has_ignore_shallow,has_ignore_cutting,has_ignore_oil,has_sabi,has_unuse,is_anomaly_image,is_anomaly_product,data_block_id
592_20200914172325208,592,20200914172325208,20201005,H,2,uncrop,4,20200914172313954,20200914172313954_2_4_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,9
592_20200914172328418,592,20200914172328418,20201005,H,2,uncrop,5,20200914172313954,20200914172313954_2_5_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,9
592_20200914172330348,592,20200914172330348,20201005,H,2,uncrop,6,20200914172313954,20200914172313954_2_6_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,9
592_20200914172332808,592,20200914172332808,20201005,H,2,uncrop,7,20200914172313954,20200914172313954_2_7_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,9
592_20200914172336014,592,20200914172336014,20201005,H,2,uncrop,8,20200914172313954,20200914172313954_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,9
592_20200914172337943,592,20200914172337943,20201005,H,2,uncrop,9,20200914172313954,20200914172313954_2_9_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,9
592_20200914172340401,592,20200914172340401,20201005,H,2,uncrop,10,20200914172313954,20200914172313954_2_10_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,9
592_20200914172343607,592,20200914172343607,20201005,H,2,uncrop,11,20200914172313954,20200914172313954_2_11_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,9
593_20200914172457909,593,20200914172457909,20201005,H,2,uncrop,0,20200914172457909,20200914172457909_2_0_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,4
593_20200914172500668,593,20200914172500668,20201005,H,2,uncrop,1,20200914172457909,20200914172457909_2_1_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,4
593_20200914172504470,593,20200914172504470,20201005,H,2,uncrop,2,20200914172457909,20200914172457909_2_2_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,4
593_20200914172506400,593,20200914172506400,20201005,H,2,uncrop,3,20200914172457909,20200914172457909_2_3_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,4
593_20200914172509156,593,20200914172509156,20201005,H,2,uncrop,4,20200914172457909,20200914172457909_2_4_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,4
593_20200914172512361,593,20200914172512361,20201005,H,2,uncrop,5,20200914172457909,20200914172457909_2_5_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,4
593_20200914172514291,593,20200914172514291,20201005,H,2,uncrop,6,20200914172457909,20200914172457909_2_6_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,4
593_20200914172516754,593,20200914172516754,20201005,H,2,uncrop,7,20200914172457909,20200914172457909_2_7_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,4
593_20200914172519955,593,20200914172519955,20201005,H,2,uncrop,8,20200914172457909,20200914172457909_2_8_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,4
593_20200914172521890,593,20200914172521890,20201005,H,2,uncrop,9,20200914172457909,20200914172457909_2_9_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,4
593_20200914172524344,593,20200914172524344,20201005,H,2,uncrop,10,20200914172457909,20200914172457909_2_10_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,4
593_20200914172527551,593,20200914172527551,20201005,H,2,uncrop,11,20200914172457909,20200914172457909_2_11_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,4
594_20200914172644790,594,20200914172644790,20201005,H,2,uncrop,0,20200914172644790,20200914172644790_2_0_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,6
594_20200914172647550,594,20200914172647550,20201005,H,2,uncrop,1,20200914172644790,20200914172644790_2_1_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
594_20200914172651352,594,20200914172651352,20201005,H,2,uncrop,2,20200914172644790,20200914172644790_2_2_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,6
594_20200914172653290,594,20200914172653290,20201005,H,2,uncrop,3,20200914172644790,20200914172644790_2_3_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,6
594_20200914172656037,594,20200914172656037,20201005,H,2,uncrop,4,20200914172644790,20200914172644790_2_4_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,6
594_20200914172659250,594,20200914172659250,20201005,H,2,uncrop,5,20200914172644790,20200914172644790_2_5_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
594_20200914172701177,594,20200914172701177,20201005,H,2,uncrop,6,20200914172644790,20200914172644790_2_6_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,6
594_20200914172703637,594,20200914172703637,20201005,H,2,uncrop,7,20200914172644790,20200914172644790_2_7_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,6
594_20200914172706838,594,20200914172706838,20201005,H,2,uncrop,8,20200914172644790,20200914172644790_2_8_uncrop,1,0,0,1,0,0,1,0,1.0,1.0,6
594_20200914172708771,594,20200914172708771,20201005,H,2,uncrop,9,20200914172644790,20200914172644790_2_9_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,6
594_20200914172711241,594,20200914172711241,20201005,H,2,uncrop,10,20200914172644790,20200914172644790_2_10_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,6
594_20200914172714456,594,20200914172714456,20201005,H,2,uncrop,11,20200914172644790,20200914172644790_2_11_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,6
595_20200914172826862,595,20200914172826862,20201005,H,2,uncrop,0,20200914172826862,20200914172826862_2_0_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,2
595_20200914172829614,595,20200914172829614,20201005,H,2,uncrop,1,20200914172826862,20200914172826862_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,2
595_20200914172833428,595,20200914172833428,20201005,H,2,uncrop,2,20200914172826862,20200914172826862_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,2
595_20200914172835368,595,20200914172835368,20201005,H,2,uncrop,3,20200914172826862,20200914172826862_2_3_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,2
595_20200914172838116,595,20200914172838116,20201005,H,2,uncrop,4,20200914172826862,20200914172826862_2_4_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,2
595_20200914172841318,595,20200914172841318,20201005,H,2,uncrop,5,20200914172826862,20200914172826862_2_5_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,2
595_20200914172843248,595,20200914172843248,20201005,H,2,uncrop,6,20200914172826862,20200914172826862_2_6_uncrop,1,0,0,1,0,0,1,0,1.0,1.0,2
595_20200914172845714,595,20200914172845714,20201005,H,2,uncrop,7,20200914172826862,20200914172826862_2_7_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,2
595_20200914172848922,595,20200914172848922,20201005,H,2,uncrop,8,20200914172826862,20200914172826862_2_8_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,2
595_20200914172850854,595,20200914172850854,20201005,H,2,uncrop,9,20200914172826862,20200914172826862_2_9_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,2
595_20200914172853314,595,20200914172853314,20201005,H,2,uncrop,10,20200914172826862,20200914172826862_2_10_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,2
595_20200914172856518,595,20200914172856518,20201005,H,2,uncrop,11,20200914172826862,20200914172826862_2_11_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,2
596_20200914173011036,596,20200914173011036,20201005,H,2,uncrop,0,20200914173011036,20200914173011036_2_0_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,6
596_20200914173013791,596,20200914173013791,20201005,H,2,uncrop,1,20200914173011036,20200914173011036_2_1_uncrop,1,0,0,1,0,0,1,0,1.0,1.0,6
596_20200914173017596,596,20200914173017596,20201005,H,2,uncrop,2,20200914173011036,20200914173011036_2_2_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,6
596_20200914173019532,596,20200914173019532,20201005,H,2,uncrop,3,20200914173011036,20200914173011036_2_3_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
596_20200914173022292,596,20200914173022292,20201005,H,2,uncrop,4,20200914173011036,20200914173011036_2_4_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,6
596_20200914173025501,596,20200914173025501,20201005,H,2,uncrop,5,20200914173011036,20200914173011036_2_5_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
596_20200914173027437,596,20200914173027437,20201005,H,2,uncrop,6,20200914173011036,20200914173011036_2_6_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,6
596_20200914173029902,596,20200914173029902,20201005,H,2,uncrop,7,20200914173011036,20200914173011036_2_7_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
596_20200914173033100,596,20200914173033100,20201005,H,2,uncrop,8,20200914173011036,20200914173011036_2_8_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
596_20200914173035031,596,20200914173035031,20201005,H,2,uncrop,9,20200914173011036,20200914173011036_2_9_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
596_20200914173037495,596,20200914173037495,20201005,H,2,uncrop,10,20200914173011036,20200914173011036_2_10_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,6
596_20200914173040701,596,20200914173040701,20201005,H,2,uncrop,11,20200914173011036,20200914173011036_2_11_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,6
597_20200914173155688,597,20200914173155688,20201005,H,2,uncrop,0,20200914173155688,20200914173155688_2_0_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,2
597_20200914173158451,597,20200914173158451,20201005,H,2,uncrop,1,20200914173155688,20200914173155688_2_1_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,2
597_20200914173202244,597,20200914173202244,20201005,H,2,uncrop,2,20200914173155688,20200914173155688_2_2_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,2
597_20200914173204182,597,20200914173204182,20201005,H,2,uncrop,3,20200914173155688,20200914173155688_2_3_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,2
597_20200914173206940,597,20200914173206940,20201005,H,2,uncrop,4,20200914173155688,20200914173155688_2_4_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,2
597_20200914173210151,597,20200914173210151,20201005,H,2,uncrop,5,20200914173155688,20200914173155688_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,2
597_20200914173212081,597,20200914173212081,20201005,H,2,uncrop,6,20200914173155688,20200914173155688_2_6_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,2
597_20200914173214547,597,20200914173214547,20201005,H,2,uncrop,7,20200914173155688,20200914173155688_2_7_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,2
597_20200914173217756,597,20200914173217756,20201005,H,2,uncrop,8,20200914173155688,20200914173155688_2_8_uncrop,1,0,0,1,0,0,1,0,1.0,1.0,2
597_20200914173219684,597,20200914173219684,20201005,H,2,uncrop,9,20200914173155688,20200914173155688_2_9_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,2
597_20200914173222166,597,20200914173222166,20201005,H,2,uncrop,10,20200914173155688,20200914173155688_2_10_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,2
597_20200914173225351,597,20200914173225351,20201005,H,2,uncrop,11,20200914173155688,20200914173155688_2_11_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,2
598_20200914173338055,598,20200914173338055,20201005,H,2,uncrop,0,20200914173338055,20200914173338055_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,0
598_20200914173340813,598,20200914173340813,20201005,H,2,uncrop,1,20200914173338055,20200914173338055_2_1_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,0
598_20200914173344629,598,20200914173344629,20201005,H,2,uncrop,2,20200914173338055,20200914173338055_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,0
598_20200914173346543,598,20200914173346543,20201005,H,2,uncrop,3,20200914173338055,20200914173338055_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,0
598_20200914173349338,598,20200914173349338,20201005,H,2,uncrop,4,20200914173338055,20200914173338055_2_4_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,0
598_20200914173352548,598,20200914173352548,20201005,H,2,uncrop,5,20200914173338055,20200914173338055_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,0
598_20200914173354441,598,20200914173354441,20201005,H,2,uncrop,6,20200914173338055,20200914173338055_2_6_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,0
598_20200914173356906,598,20200914173356906,20201005,H,2,uncrop,7,20200914173338055,20200914173338055_2_7_uncrop,1,0,0,1,0,0,1,0,1.0,1.0,0
598_20200914173400105,598,20200914173400105,20201005,H,2,uncrop,8,20200914173338055,20200914173338055_2_8_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,0
598_20200914173402032,598,20200914173402032,20201005,H,2,uncrop,9,20200914173338055,20200914173338055_2_9_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,0
598_20200914173404497,598,20200914173404497,20201005,H,2,uncrop,10,20200914173338055,20200914173338055_2_10_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,0
598_20200914173407705,598,20200914173407705,20201005,H,2,uncrop,11,20200914173338055,20200914173338055_2_11_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,0
599_20200914173524521,599,20200914173524521,20201005,H,2,uncrop,0,20200914173524521,20200914173524521_2_0_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,1
599_20200914173527281,599,20200914173527281,20201005,H,2,uncrop,1,20200914173524521,20200914173524521_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,1
599_20200914173531082,599,20200914173531082,20201005,H,2,uncrop,2,20200914173524521,20200914173524521_2_2_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,1
599_20200914173533043,599,20200914173533043,20201005,H,2,uncrop,3,20200914173524521,20200914173524521_2_3_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,1
599_20200914173535789,599,20200914173535789,20201005,H,2,uncrop,4,20200914173524521,20200914173524521_2_4_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,1
599_20200914173538981,599,20200914173538981,20201005,H,2,uncrop,5,20200914173524521,20200914173524521_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,1
599_20200914173540911,599,20200914173540911,20201005,H,2,uncrop,6,20200914173524521,20200914173524521_2_6_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,1
599_20200914173543382,599,20200914173543382,20201005,H,2,uncrop,7,20200914173524521,20200914173524521_2_7_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,1
599_20200914173546581,599,20200914173546581,20201005,H,2,uncrop,8,20200914173524521,20200914173524521_2_8_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,1
599_20200914173548512,599,20200914173548512,20201005,H,2,uncrop,9,20200914173524521,20200914173524521_2_9_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,1
599_20200914173550977,599,20200914173550977,20201005,H,2,uncrop,10,20200914173524521,20200914173524521_2_10_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,1
599_20200914173554192,599,20200914173554192,20201005,H,2,uncrop,11,20200914173524521,20200914173524521_2_11_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,1
600_20200914173706539,600,20200914173706539,20201005,H,2,uncrop,0,20200914173706539,20200914173706539_2_0_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,8
600_20200914173709293,600,20200914173709293,20201005,H,2,uncrop,1,20200914173706539,20200914173706539_2_1_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,8
600_20200914173713089,600,20200914173713089,20201005,H,2,uncrop,2,20200914173706539,20200914173706539_2_2_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,8
600_20200914173715027,600,20200914173715027,20201005,H,2,uncrop,3,20200914173706539,20200914173706539_2_3_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,8
600_20200914173717779,600,20200914173717779,20201005,H,2,uncrop,4,20200914173706539,20200914173706539_2_4_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,8
600_20200914173720989,600,20200914173720989,20201005,H,2,uncrop,5,20200914173706539,20200914173706539_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,8
600_20200914173722920,600,20200914173722920,20201005,H,2,uncrop,6,20200914173706539,20200914173706539_2_6_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,8
600_20200914173725415,600,20200914173725415,20201005,H,2,uncrop,7,20200914173706539,20200914173706539_2_7_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,8
600_20200914173728594,600,20200914173728594,20201005,H,2,uncrop,8,20200914173706539,20200914173706539_2_8_uncrop,1,0,0,1,0,0,1,0,1.0,1.0,8
600_20200914173730528,600,20200914173730528,20201005,H,2,uncrop,9,20200914173706539,20200914173706539_2_9_uncrop,1,0,0,1,0,0,1,0,1.0,1.0,8
600_20200914173732985,600,20200914173732985,20201005,H,2,uncrop,10,20200914173706539,20200914173706539_2_10_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,8
600_20200914173736195,600,20200914173736195,20201005,H,2,uncrop,11,20200914173706539,20200914173706539_2_11_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,8
601_20200914173855345,601,20200914173855345,20201005,H,2,uncrop,0,20200914173855345,20200914173855345_2_0_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,9
601_20200914173858114,601,20200914173858114,20201005,H,2,uncrop,1,20200914173855345,20200914173855345_2_1_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,9
601_20200914173901915,601,20200914173901915,20201005,H,2,uncrop,2,20200914173855345,20200914173855345_2_2_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,9
601_20200914173903888,601,20200914173903888,20201005,H,2,uncrop,3,20200914173855345,20200914173855345_2_3_uncrop,1,0,0,1,0,0,1,0,1.0,1.0,9
601_20200914173906621,601,20200914173906621,20201005,H,2,uncrop,4,20200914173855345,20200914173855345_2_4_uncrop,1,0,0,1,0,0,1,0,1.0,1.0,9
601_20200914173909836,601,20200914173909836,20201005,H,2,uncrop,5,20200914173855345,20200914173855345_2_5_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,9
601_20200914173911758,601,20200914173911758,20201005,H,2,uncrop,6,20200914173855345,20200914173855345_2_6_uncrop,1,0,0,1,0,0,1,0,1.0,1.0,9
601_20200914173914237,601,20200914173914237,20201005,H,2,uncrop,7,20200914173855345,20200914173855345_2_7_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,9
601_20200914173917449,601,20200914173917449,20201005,H,2,uncrop,8,20200914173855345,20200914173855345_2_8_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,9
601_20200914173919379,601,20200914173919379,20201005,H,2,uncrop,9,20200914173855345,20200914173855345_2_9_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,9
601_20200914173921861,601,20200914173921861,20201005,H,2,uncrop,10,20200914173855345,20200914173855345_2_10_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,9
601_20200914173925069,601,20200914173925069,20201005,H,2,uncrop,11,20200914173855345,20200914173855345_2_11_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,9
602_20200914174036881,602,20200914174036881,20201005,H,2,uncrop,0,20200914174036881,20200914174036881_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,4
602_20200914174039642,602,20200914174039642,20201005,H,2,uncrop,1,20200914174036881,20200914174036881_2_1_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,4
602_20200914174043442,602,20200914174043442,20201005,H,2,uncrop,2,20200914174036881,20200914174036881_2_2_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,4
602_20200914174045381,602,20200914174045381,20201005,H,2,uncrop,3,20200914174036881,20200914174036881_2_3_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,4
602_20200914174048139,602,20200914174048139,20201005,H,2,uncrop,4,20200914174036881,20200914174036881_2_4_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,4
602_20200914174051366,602,20200914174051366,20201005,H,2,uncrop,5,20200914174036881,20200914174036881_2_5_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,4
602_20200914174053295,602,20200914174053295,20201005,H,2,uncrop,6,20200914174036881,20200914174036881_2_6_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,4
602_20200914174055775,602,20200914174055775,20201005,H,2,uncrop,7,20200914174036881,20200914174036881_2_7_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,4
602_20200914174058975,602,20200914174058975,20201005,H,2,uncrop,8,20200914174036881,20200914174036881_2_8_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,4
602_20200914174100908,602,20200914174100908,20201005,H,2,uncrop,9,20200914174036881,20200914174036881_2_9_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,4
602_20200914174103369,602,20200914174103369,20201005,H,2,uncrop,10,20200914174036881,20200914174036881_2_10_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,4
602_20200914174106574,602,20200914174106574,20201005,H,2,uncrop,11,20200914174036881,20200914174036881_2_11_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,4
603_20200914174218838,603,20200914174218838,20201005,H,2,uncrop,0,20200914174218838,20200914174218838_2_0_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
603_20200914174221592,603,20200914174221592,20201005,H,2,uncrop,1,20200914174218838,20200914174218838_2_1_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
603_20200914174225449,603,20200914174225449,20201005,H,2,uncrop,2,20200914174218838,20200914174218838_2_2_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,6
603_20200914174227392,603,20200914174227392,20201005,H,2,uncrop,3,20200914174218838,20200914174218838_2_3_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,6
603_20200914174230140,603,20200914174230140,20201005,H,2,uncrop,4,20200914174218838,20200914174218838_2_4_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,6
603_20200914174233353,603,20200914174233353,20201005,H,2,uncrop,5,20200914174218838,20200914174218838_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,6
603_20200914174235335,603,20200914174235335,20201005,H,2,uncrop,6,20200914174218838,20200914174218838_2_6_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,6
603_20200914174237830,603,20200914174237830,20201005,H,2,uncrop,7,20200914174218838,20200914174218838_2_7_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,6
603_20200914174241005,603,20200914174241005,20201005,H,2,uncrop,8,20200914174218838,20200914174218838_2_8_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,6
603_20200914174243024,603,20200914174243024,20201005,H,2,uncrop,9,20200914174218838,20200914174218838_2_9_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,6
603_20200914174245482,603,20200914174245482,20201005,H,2,uncrop,10,20200914174218838,20200914174218838_2_10_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,6
603_20200914174248695,603,20200914174248695,20201005,H,2,uncrop,11,20200914174218838,20200914174218838_2_11_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,6
604_20200914174405011,604,20200914174405011,20201005,H,2,uncrop,0,20200914174405011,20200914174405011_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,9
604_20200914174407770,604,20200914174407770,20201005,H,2,uncrop,1,20200914174405011,20200914174405011_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,9
604_20200914174411572,604,20200914174411572,20201005,H,2,uncrop,2,20200914174405011,20200914174405011_2_2_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,9
604_20200914174413511,604,20200914174413511,20201005,H,2,uncrop,3,20200914174405011,20200914174405011_2_3_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,9
604_20200914174416272,604,20200914174416272,20201005,H,2,uncrop,4,20200914174405011,20200914174405011_2_4_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,9
604_20200914174419478,604,20200914174419478,20201005,H,2,uncrop,5,20200914174405011,20200914174405011_2_5_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,9
604_20200914174421407,604,20200914174421407,20201005,H,2,uncrop,6,20200914174405011,20200914174405011_2_6_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,9
604_20200914174423871,604,20200914174423871,20201005,H,2,uncrop,7,20200914174405011,20200914174405011_2_7_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,9
604_20200914174427072,604,20200914174427072,20201005,H,2,uncrop,8,20200914174405011,20200914174405011_2_8_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,9
604_20200914174429005,604,20200914174429005,20201005,H,2,uncrop,9,20200914174405011,20200914174405011_2_9_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,9
604_20200914174431464,604,20200914174431464,20201005,H,2,uncrop,10,20200914174405011,20200914174405011_2_10_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,9
604_20200914174434700,604,20200914174434700,20201005,H,2,uncrop,11,20200914174405011,20200914174405011_2_11_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,9
605_20200914174550299,605,20200914174550299,20201005,H,2,uncrop,0,20200914174550299,20200914174550299_2_0_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
605_20200914174553059,605,20200914174553059,20201005,H,2,uncrop,1,20200914174550299,20200914174550299_2_1_uncrop,0,0,0,1,0,0,1,0,0.0,1.0,6
605_20200914174556863,605,20200914174556863,20201005,H,2,uncrop,2,20200914174550299,20200914174550299_2_2_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
605_20200914174558793,605,20200914174558793,20201005,H,2,uncrop,3,20200914174550299,20200914174550299_2_3_uncrop,1,0,0,0,0,0,1,0,1.0,1.0,6
605_20200914174601553,605,20200914174601553,20201005,H,2,uncrop,4,20200914174550299,20200914174550299_2_4_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,6
605_20200914174604758,605,20200914174604758,20201005,H,2,uncrop,5,20200914174550299,20200914174550299_2_5_uncrop,1,0,0,0,0,0,0,0,1.0,1.0,6
605_20200914174606695,605,20200914174606695,20201005,H,2,uncrop,6,20200914174550299,20200914174550299_2_6_uncrop,1,0,0,1,0,0,0,0,1.0,1.0,6
605_20200914174609162,605,20200914174609162,20201005,H,2,uncrop,7,20200914174550299,20200914174550299_2_7_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,6
605_20200914174612366,605,20200914174612366,20201005,H,2,uncrop,8,20200914174550299,20200914174550299_2_8_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,6
605_20200914174614294,605,20200914174614294,20201005,H,2,uncrop,9,20200914174550299,20200914174550299_2_9_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,6
605_20200914174616753,605,20200914174616753,20201005,H,2,uncrop,10,20200914174550299,20200914174550299_2_10_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
605_20200914174619972,605,20200914174619972,20201005,H,2,uncrop,11,20200914174550299,20200914174550299_2_11_uncrop,0,0,0,0,0,0,1,0,0.0,1.0,6
606_20200914174732274,606,20200914174732274,20201005,H,2,uncrop,0,20200914174732274,20200914174732274_2_0_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,7
606_20200914174735031,606,20200914174735031,20201005,H,2,uncrop,1,20200914174732274,20200914174732274_2_1_uncrop,0,0,0,0,0,0,0,0,0.0,1.0,7
606_20200914174738828,606,20200914174738828,20201005,H,2,uncrop,2,20200914174732274,20200914174732274_2_2_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,7
606_20200914174740781,606,20200914174740781,20201005,H,2,uncrop,3,20200914174732274,20200914174732274_2_3_uncrop,0,0,0,1,0,0,0,0,0.0,1.0,7
